SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,game_date,mean_sentiment,min_sentiment,max_sentiment,pos_share,neg_share,post_count,avg_delta_days,min_delta_days,max_delta_days,has_sentiment_data
22023,1628973,22300045,"NOV 24, 2023",NYK vs. MIA,W,34,10,16,0.625,1,4,0.25,3,5,0.6,0,3,3,3,0,0,2,1,24,-6,1,2023-11-24,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22023,1628973,22300247,"NOV 26, 2023",NYK vs. PHX,L,38,15,25,0.6,5,10,0.5,0,2,0.0,0,6,6,8,3,1,2,5,35,5,1,2023-11-26,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22023,1628973,22300057,"NOV 28, 2023",NYK vs. CHA,W,34,5,9,0.556,2,5,0.4,0,1,0.0,1,2,3,7,3,0,2,3,12,20,1,2023-11-28,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22023,1628973,22300268,"NOV 30, 2023",NYK vs. DET,W,40,13,24,0.542,7,12,0.583,9,10,0.9,2,4,6,8,1,0,1,3,42,11,1,2023-11-30,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22023,1628973,22300276,"DEC 01, 2023",NYK @ TOR,W,37,9,21,0.429,3,8,0.375,1,1,1.0,0,5,5,8,1,0,2,2,22,15,1,2023-12-01,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22023,1628973,22301201,"DEC 05, 2023",NYK @ MIL,L,34,10,22,0.455,0,5,0.0,4,7,0.571,0,3,3,6,1,0,3,1,24,-14,1,2023-12-05,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22023,1628973,22301227,"DEC 08, 2023",NYK @ BOS,L,34,8,17,0.471,0,5,0.0,7,9,0.778,0,1,1,4,1,0,1,3,23,-21,1,2023-12-08,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22023,1628973,22300297,"DEC 11, 2023",NYK vs. TOR,W,38,7,12,0.583,3,5,0.6,4,6,0.667,0,2,2,9,1,0,7,5,21,1,1,2023-12-11,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22023,1628973,22300318,"DEC 13, 2023",NYK @ UTA,L,39,6,19,0.316,0,6,0.0,11,16,0.688,2,5,7,8,2,0,3,4,23,9,1,2023-12-13,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22023,1628973,22300333,"DEC 15, 2023",NYK @ PHX,W,35,17,23,0.739,9,9,1.0,7,9,0.778,1,5,6,9,5,0,2,0,50,7,1,2023-12-15,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22023,1628973,22300343,"DEC 16, 2023",NYK @ LAC,L,34,7,17,0.412,2,5,0.4,6,6,1.0,2,5,7,6,0,0,2,2,22,-25,1,2023-12-16,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22023,1628973,22300359,"DEC 18, 2023",NYK @ LAL,W,37,10,21,0.476,3,6,0.5,6,6,1.0,1,3,4,3,1,1,4,0,29,1,1,2023-12-18,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
